round_epochs,val_loss,val_main_output_loss,val_sec_output_loss,val_main_output_score,val_sec_output_score,loss,main_output_loss,sec_output_loss,main_output_score,sec_output_score,Dlayers,Llayers,batch_size,drpout,nodes,Dtype
100,0.0006470804785599511,0.000518950168043375,0.0005942663992755115,-0.0005189502844586968,-0.0005942663410678506,0.0005811834986750438,0.0004614400095306337,0.0005854961345903575,-0.00046144009684212506,-0.0005854961927980185,2,2,32,0.0,100,L_5
100,0.0034573035826728146,0.002851489232853055,0.0028514873702079058,-0.002851494587957859,-0.00285149272531271,0.003594484210809429,0.0029654677491635084,0.003094328800216317,-0.0029654742684215307,-0.0030943360179662704,2,2,32,0.2,10,L_5
100,0.0005891685656421743,0.0004813397827092558,0.00047741917660459876,-0.0004813396080862731,-0.000477419001981616,0.0005772040453929302,0.00047283319872803986,0.0005234004929661751,-0.00047283287858590484,-0.000523400551173836,2,2,32,0.2,50,L_5
100,,,,,,,,,,,2,2,32,0.2,100,L_5
100,0.0008515496079237254,0.0007192519842647016,0.0005679990281350911,-0.0007192499469965696,-0.0005679985042661428,0.0011044566523048097,0.0009451720979996026,0.0007512683514505625,-0.0009451702935621142,-0.0007512664888054132,2,2,32,0.5,10,L_5
100,0.003457300670951662,0.002851489232853055,0.002851473167538643,-0.002851494587957859,-0.0028514787554740906,0.003592058112599152,0.0029668244533240795,0.0031003053300082684,-0.0029668298084288836,-0.0031003120820969343,2,2,32,0.5,50,L_5
100,0.0005935271244034014,0.00048386130947619677,0.00047922058729454875,-0.0004838614258915186,-0.00047922064550220966,0.0006283061971108494,0.0005227701039984822,0.0005010934546589851,-0.0005227701622061431,-0.0005010934546589851,2,2,32,0.5,100,L_5
100,0.0021632604445491373,0.001788750640116632,0.0015548348892480135,-0.0017887537833303213,-0.0015548367518931627,0.002438010925726353,0.0020447850693017244,0.0019278274849057198,-0.00204478926025331,-0.0019278317922726274,2,2,128,0.0,10,L_5
100,0.0006115226615536994,0.0004520971851889044,0.00045731052523478866,-0.0004520971851889044,-0.00045731052523478866,0.0006298698408683266,0.0004981264937669039,0.0006407786277122796,-0.0004981264937669039,-0.0006407785695046186,2,2,128,0.0,50,L_5
100,0.003456575609565181,0.002746144775301218,0.002743201795965433,-0.002746148966252804,-0.002743205986917019,0.003592802706114251,0.002959985053166747,0.003143714740872383,-0.0029599908739328384,-0.003143721492961049,2,2,128,0.0,100,L_5
100,0.001877625634308576,0.001498574623838067,0.0016477309400215745,-0.0014985768357291818,-0.0016477328026667237,0.0024672336358246474,0.002018282189965248,0.0022676398511976004,-0.0020182859152555466,-0.002267643343657255,2,2,128,0.2,10,L_5
100,0.003523532464436587,0.002746149431914091,0.003016237635165453,-0.002746153622865677,-0.003016239497810602,0.003607504145740319,0.002958336379379034,0.003207683563232422,-0.0029583415016531944,-0.003207690082490444,2,2,128,0.2,50,L_5
100,,,,,,,,,,,2,2,128,0.2,100,L_5
100,0.0034546849319632826,0.00274612451903522,0.0027355938218533993,-0.002746128709986806,-0.002735598012804985,0.004588025001634796,0.003892055246978998,0.003272073343396187,-0.0038920631632208824,-0.003272079164162278,2,2,128,0.5,10,L_5
100,,,,,,,,,,,2,2,128,0.5,50,L_5
100,0.0006627914029881858,0.0005047842860221863,0.0004563338006846607,-0.000504784460645169,-0.0004563338006846607,0.0007260348165142004,0.0005781155778095126,0.0006730595487169921,-0.0005781158106401563,-0.000673059606924653,2,2,128,0.5,100,L_5
100,0.0034573039395013874,0.002851489232853055,0.002851489232853055,-0.002851494587957859,-0.002851494587957859,0.0035786464850572374,0.002959882142022252,0.00308654154650867,-0.0029598879627883434,-0.0030865478329360485,2,3,32,0.0,10,L_5
100,,,,,,,,,,,2,3,32,0.0,50,L_5
100,0.0006954496698739485,0.0005489253671839833,0.0006550468388013542,-0.0005489253089763224,-0.0006550465477630496,0.0007411725146721656,0.0005687244702130556,0.0008370477007701993,-0.0005687244120053947,-0.0008370477007701993,2,3,32,0.0,100,L_5
100,0.0012610649932675434,0.0009959042072296143,0.0012985017383471131,-0.000995904440060258,-0.0012985030189156532,0.0014472028660717502,0.0011139456182718277,0.0016283000586554408,-0.0011139463167637587,-0.001628301222808659,2,3,32,0.2,10,L_5
100,,,,,,,,,,,2,3,32,0.2,50,L_5
100,,,,,,,,,,,2,3,32,0.2,100,L_5
100,,,,,,,,,,,2,3,32,0.5,10,L_5
100,0.0005880558233925809,0.0004786518111359328,0.00048135846736840904,-0.0004786518111359328,-0.0004813584091607481,0.0006097602526483079,0.0005116767133586109,0.000469983002403751,-0.0005116761312820017,-0.00046998297329992056,2,3,32,0.5,50,L_5
100,0.0005962963064800648,0.000490031496156007,0.00047792948316782713,-0.0004900313215330243,-0.00047792954137548804,0.0005721828339836947,0.0004788683436345309,0.00044186378363519907,-0.00047886805259622633,-0.00044186366721987724,2,3,32,0.5,100,L_5
100,0.0009180102533022106,0.0007151630707085133,0.0005856766365468502,-0.0007151622558012605,-0.0005856762873008847,0.0010239146322087883,0.0008740222547203302,0.0008694652351550758,-0.0008740218472667038,-0.0008694663993082941,2,3,128,0.0,10,L_5
100,0.00222445882221691,0.0016839852323755622,0.0023283823393285275,-0.001683987444266677,-0.0023283844348043203,0.0022130252755463696,0.001682533766143024,0.002665159059688449,-0.0016825376078486443,-0.0026651627849787474,2,3,128,0.0,50,L_5
100,,,,,,,,,,,2,3,128,0.0,100,L_5
100,0.0015790681421606876,0.0010379219893366098,0.001947660930454731,-0.0010379223385825753,-0.0019476631423458457,0.0019090208792232638,0.001262824283912778,0.003162503708153963,-0.0012628253316506743,-0.003162504406645894,2,3,128,0.2,10,L_5
100,0.003671862016399873,0.002746149431914091,0.003866977524012327,-0.002746153622865677,-0.0038669691421091557,0.003832993062315799,0.002957206452265382,0.004366961773484945,-0.002957211574539542,-0.0043669529259204865,2,3,128,0.2,50,L_5
100,,,,,,,,,,,2,3,128,0.2,100,L_5
100,0.002706118200555929,0.002252418315038085,0.0014903185656294227,-0.002252423670142889,-0.0014903212431818247,0.0032333320972668255,0.00282715680077672,0.0019145430997014046,-0.0028271598275750875,-0.001914546126499772,2,3,128,0.5,10,L_5
100,,,,,,,,,,,2,3,128,0.5,50,L_5
100,0.0034568276732689007,0.002746149431914091,0.002744207624346018,-0.002746153622865677,-0.00274421158246696,0.0036044501690573687,0.00298080756329,0.003191028954461217,-0.002980812918394804,-0.0031910366378724575,2,3,128,0.5,100,L_5
100,0.0006550875797036365,0.0005280781770125031,0.0005514335352927446,-0.0005280781770125031,-0.0005514332442544401,0.0006704054431843502,0.0005303463549353182,0.0006770510226488113,-0.0005303462967276573,-0.0006770502077415586,3,1,32,0.0,10,L_5
100,,,,,,,,,,,3,1,32,0.0,50,L_5
100,,,,,,,,,,,3,1,32,0.0,100,L_5
100,0.0007261713505972362,0.0005585071630775928,0.0007685042219236493,-0.0005585074541158974,-0.0007685042219236493,0.000766768887628158,0.0005906785954721272,0.0008469927124679089,-0.0005906782462261617,-0.0008469928870908916,3,1,32,0.2,10,L_5
100,0.0005914839325268428,0.00048101440188474953,0.00047904872917570174,-0.00048101440188474953,-0.00047904872917570174,0.0005948363624656086,0.0004862794012296945,0.0005507197347469628,-0.0004862791975028813,-0.0005507197929546237,3,1,32,0.2,50,L_5
100,,,,,,,,,,,3,1,32,0.2,100,L_5
100,0.0017214250216488923,0.001265798695385456,0.002210711594671011,-0.001265799393877387,-0.0022107174154371023,0.002366463812034604,0.0017931160982698202,0.00281128054484725,-0.0017931179609149694,-0.0028112800791859627,3,1,32,0.5,10,L_5
100,,,,,,,,,,,3,1,32,0.5,50,L_5
100,,,,,,,,,,,3,1,32,0.5,100,L_5
100,0.0008131057244566736,0.0006339761894196272,0.0004895696183666587,-0.0006339760730043054,-0.0004895696183666587,0.0008635305699878942,0.0007139939698390663,0.0006920621381141245,-0.0007139939116314054,-0.0006920615560375154,3,1,128,0.0,10,L_5
100,0.003183941957201823,0.0027461096178740263,0.0014754781732335687,-0.0027461133431643248,-0.0014754791045561433,0.003323670486948616,0.0029715693090111017,0.0018205366795882583,-0.002971575129777193,-0.0018205392407253385,3,1,128,0.0,50,L_5
100,,,,,,,,,,,3,1,128,0.0,100,L_5
100,0.0018283694035148826,0.0014850515872240067,0.0015405360609292984,-0.0014850537991151214,-0.0015405371086671948,0.0021282488571220844,0.001733735902234912,0.0018051057122647762,-0.0017337396275252104,-0.0018051078077405691,3,1,128,0.2,10,L_5
100,,,,,,,,,,,3,1,128,0.2,50,L_5
100,,,,,,,,,,,3,1,128,0.2,100,L_5
100,0.0032553127717041192,0.0027127540670335293,0.0020152884535491467,-0.0027127577923238277,-0.002015292178839445,0.0042152050011556785,0.003652628045529127,0.002504972508177161,-0.0036526331678032875,-0.002504977397620678,3,1,128,0.5,10,L_5
100,,,,,,,,,,,3,1,128,0.5,50,L_5
100,,,,,,,,,,,3,1,128,0.5,100,L_5
100,0.0006164963139373617,0.0005012325709685683,0.0004984377301298082,-0.0005012325127609074,-0.0004984377883374691,0.0006092777344503169,0.0005013100453652442,0.0005487065645866096,-0.0005013100453652442,-0.0005487065645866096,3,2,32,0.0,10,L_5
100,0.003503852132243957,0.002851489232853055,0.0030747775454074144,-0.002851494587957859,-0.0030747803393751383,0.0036104358511594987,0.0029668044298887253,0.0032516757491976023,-0.0029668095521628857,-0.0032516776118427515,3,2,32,0.0,50,L_5
100,,,,,,,,,,,3,2,32,0.0,100,L_5
100,0.0008896583436106927,0.0005448018782772124,0.0016795387491583824,-0.0005448022857308388,-0.0016795393312349916,0.0009785380748232348,0.0006161253550089896,0.0017772834980860353,-0.0006161255296319723,-0.001777283730916679,3,2,32,0.2,10,L_5
100,,,,,,,,,,,3,2,32,0.2,50,L_5
100,,,,,,,,,,,3,2,32,0.2,100,L_5
100,0.0034279727191446614,0.002827126532793045,0.0028318113181740046,-0.0028271323535591364,-0.0028318169061094522,0.0031590528586294226,0.002542337402701378,0.003052177606150508,-0.0025423397310078144,-0.0030521831940859556,3,2,32,0.5,10,L_5
100,0.0034567352689417272,0.002851489232853055,0.0028487611562013626,-0.002851494587957859,-0.0028487665113061666,0.0035950056670291677,0.0029676093254238367,0.0030913345981389284,-0.0029676149133592844,-0.0030913406517356634,3,2,32,0.5,50,L_5
100,,,,,,,,,,,3,2,32,0.5,100,L_5
100,0.0014821880098282434,0.0010636539664119482,0.001818699762225151,-0.0010636539664119482,-0.0018186995293945074,0.0015401595236389613,0.0010739999124780297,0.0024473369121551514,-0.0010740002617239952,-0.0024473369121551514,3,2,128,0.0,10,L_5
100,0.0033503102086898354,0.0027149803936481476,0.0024200459010899067,-0.0027149845845997334,-0.0024200505577027798,0.003551634670541191,0.0029361569322645664,0.0030204569920897484,-0.0029361636843532324,-0.0030204663053154945,3,2,128,0.0,50,L_5
100,,,,,,,,,,,3,2,128,0.0,100,L_5
100,0.0014758515742632392,0.001256694202311337,0.0005623313481919467,-0.0012566957157105207,-0.0005623308825306594,0.0015962241744573453,0.0014416935155168176,0.0008161605801433325,-0.0014416960766538978,-0.0008161592413671315,3,2,128,0.2,10,L_5
100,0.002771202448962463,0.0021167548839002848,0.0027432276401668787,-0.0021167579106986523,-0.002743231598287821,0.003202295523333392,0.0025717311073094606,0.0032181201968342066,-0.0025717359967529774,-0.0032181264832615852,3,2,128,0.2,50,L_5
100,,,,,,,,,,,3,2,128,0.2,100,L_5
100,0.0010524940386171884,0.0008260790491476655,0.000680960831232369,-0.0008260778267867863,-0.0006809608894400299,0.0017918131713436055,0.0015588331734761596,0.0010958557249978185,-0.0015588341047987342,-0.0010958558414131403,3,2,128,0.5,10,L_5
100,0.0034560887812069437,0.002745626959949732,0.002743807155638933,-0.0027456306852400303,-0.002743811346590519,0.0036016648959109393,0.002965971827507019,0.0031829241197556257,-0.0029659774154424667,-0.0031829311046749353,3,2,128,0.5,50,L_5
100,,,,,,,,,,,3,2,128,0.5,100,L_5
100,0.0034490298217526457,0.002845456125214696,0.002841921290382743,-0.0028454617131501436,-0.002841926645487547,0.00357249705143255,0.0029719313606619835,0.0031215541530400515,-0.002971937879920006,-0.0031215620692819357,3,3,32,0.0,10,L_5
100,0.0006605209060141753,0.0005083703435957432,0.000683404563460499,-0.0005083703435957432,-0.000683404563460499,0.0006502041244366803,0.0004911106661893427,0.0007712387014180422,-0.0004911106661893427,-0.000771238817833364,3,3,32,0.0,50,L_5
100,0.0005716024170954394,0.0004669504996854812,0.0004716933472082019,-0.000466950616100803,-0.0004716934054158628,0.0005026419793324863,0.00041042620432563126,0.00044600930414162576,-0.0004104262334294617,-0.00044600930414162576,3,3,32,0.0,100,L_5
100,0.0006658647551069257,0.0005437202053144574,0.0005255025462247431,-0.0005437196232378483,-0.0005255024880170822,0.0007364026509360488,0.0005935485241934657,0.0006911385571584105,-0.0005935478839091957,-0.0006911384407430887,3,3,32,0.2,10,L_5
100,0.0034573039395013874,0.002851489232853055,0.002851489232853055,-0.002851494587957859,-0.002851494587957859,0.003575456281118899,0.0029548536986112595,0.0030476904939860106,-0.0029548602178692818,-0.003047696314752102,3,3,32,0.2,50,L_5
100,,,,,,,,,,,3,3,32,0.2,100,L_5
100,0.0034573039395013874,0.002851489232853055,0.002851489232853055,-0.002851494587957859,-0.0028514943551272154,0.003960823767753742,0.0033404817804694176,0.0031256491784006357,-0.003340486204251647,-0.0031256559304893017,3,3,32,0.5,10,L_5
100,,,,,,,,,,,3,3,32,0.5,50,L_5
100,,,,,,,,,,,3,3,32,0.5,100,L_5
100,0.0035019973658696104,0.0027453573420643806,0.002932375529780984,-0.0027453613001853228,-0.0029323757626116276,0.0037488887324366423,0.00305334129370749,0.0034755258820950985,-0.0030533464159816504,-0.0034755293745547533,3,3,128,0.0,10,L_5
100,0.0034569773699916983,0.002746149431914091,0.002744817640632391,-0.002746153622865677,-0.002744821598753333,0.0036156750255101305,0.002971203997731209,0.0032666120678186417,-0.0029712088871747255,-0.0032666188199073076,3,3,128,0.0,50,L_5
100,,,,,,,,,,,3,3,128,0.0,100,L_5
100,0.0011853075927922723,0.0006721442332491279,0.0020931661128997803,-0.0006721428362652659,-0.002093166345730424,0.0013394850414532194,0.0008279123576357961,0.0025483681820333004,-0.0008279109024442732,-0.002548368414863944,3,3,128,0.2,10,L_5
100,0.003235194347691776,0.0027461457066237926,0.0016990021103993058,-0.002746150130406022,-0.0016990054864436388,0.00340012967791989,0.0029628879856318235,0.0021813956554979086,-0.002962893806397915,-0.002181401476264,3,3,128,0.2,50,L_5
100,,,,,,,,,,,3,3,128,0.2,100,L_5
100,0.0034217004132567693,0.0027453042566776276,0.0025829486548900604,-0.0027453084476292133,-0.002582953544333577,0.004741292565221266,0.00429774122312665,0.003126481780782342,-0.004297757055610418,-0.003126487834379077,3,3,128,0.5,10,L_5
100,0.0006959369633359285,0.0005322747747413814,0.00045162191963754594,-0.0005322744837030768,-0.00045162191963754594,0.0008215532351979803,0.0006917956634424627,0.0006338297971524298,-0.0006917949067428708,-0.0006338297971524298,3,3,128,0.5,50,L_5
100,,,,,,,,,,,3,3,128,0.5,100,L_5
100,0.0012208603360865022,0.0009612798457965255,0.0011851671151816845,-0.00096127949655056,-0.0011851615272462368,0.0010745816268037996,0.0008858107030391693,0.0009189563570544124,-0.000885808258317411,-0.000918953912332654,1,1,32,0.0,10,L_7
100,,,,,,,,,,,1,1,32,0.0,50,L_7
100,,,,,,,,,,,1,1,32,0.0,100,L_7
100,0.0011763030059200308,0.000915269716642797,0.001201441278681159,-0.0009152685524895787,-0.0012014356907457113,0.0010841606604437874,0.0008878015796653926,0.0009734673658385873,-0.0008877993677742779,-0.0009734638733789325,1,1,32,0.2,10,L_7
100,,,,,,,,,,,1,1,32,0.2,50,L_7
100,,,,,,,,,,,1,1,32,0.2,100,L_7
100,0.0006419370102319666,0.00047632071073167026,0.0007589125889353454,-0.0004763202741742134,-0.00075891287997365,0.0009196854295037079,0.0007960472139529884,0.00059489969862625,-0.0007960451766848564,-0.0005948994075879455,1,1,32,0.5,10,L_7
100,,,,,,,,,,,1,1,32,0.5,50,L_7
100,,,,,,,,,,,1,1,32,0.5,100,L_7
100,0.0011809358118597946,0.0008487756131216884,0.001086128526367247,-0.0008487755549140275,-0.0010861264308914542,0.0010465961773220977,0.0008620519074611366,0.0009380124392919242,-0.0008620500448159873,-0.0009380106930620968,1,1,128,0.0,10,L_7
100,,,,,,,,,,,1,1,128,0.0,50,L_7
100,,,,,,,,,,,1,1,128,0.0,100,L_7
100,0.0013925896366965382,0.0010112107265740633,0.001221975777298212,-0.0010112080490216613,-0.0012219803174957633,0.0012045766089873152,0.0009764442802406847,0.0010541444644331932,-0.0009764411952346563,-0.0010541429510340095,1,1,128,0.2,10,L_7
100,0.0011874498702207459,0.0008634832920506597,0.0011366612743586302,-0.0008634825353510678,-0.0011366575490683317,0.0010902293651516614,0.000887825561221689,0.0009707806166261435,-0.0008878231747075915,-0.0009707781136967242,1,1,128,0.2,50,L_7
100,,,,,,,,,,,1,1,128,0.2,100,L_7
100,0.0015292324213189755,0.0003844777529593557,0.005304046906530857,-0.00038447778206318617,-0.005304046906530857,0.001901627378873259,0.0008499714313074946,0.0053333318792283535,-0.0008499714313074946,-0.0053333318792283535,1,1,128,0.5,10,L_7
100,0.001196991380614539,0.0008700625039637089,0.0011426765704527497,-0.000870061747264117,-0.0011426733108237386,0.0011216681831118782,0.0009208436822518706,0.0009620162309147418,-0.0009208414703607559,-0.0009620137279853225,1,1,128,0.5,50,L_7
100,,,,,,,,,,,1,1,128,0.5,100,L_7
100,0.001183332582325514,0.0009233920718543231,0.001194555195979774,-0.0009233909659087658,-0.0011945497244596481,0.0010821649033634318,0.0008914147620089352,0.0009659318602643907,-0.0008914125501178205,-0.0009659292991273105,1,2,32,0.0,10,L_7
100,0.0011750150617333378,0.0009133796556852758,0.0012047120835632086,-0.0009133784915320575,-0.001204706379212439,0.0010805005640934983,0.0008848361321724951,0.0009594477014616132,-0.0008848337456583977,-0.0009594447910785675,1,2,32,0.0,50,L_7
100,,,,,,,,,,,1,2,32,0.0,100,L_7
100,0.0011727460693493057,0.0009042418096214533,0.0012365992879495025,-0.0009042410529218614,-0.0012365957954898477,0.0010529805511924075,0.0008568757912144065,0.001012139138765633,-0.00085687346290797,-0.001012135879136622,1,2,32,0.2,10,L_7
100,,,,,,,,,,,1,2,32,0.2,50,L_7
100,,,,,,,,,,,1,2,32,0.2,100,L_7
100,0.0005279918068795111,0.0003795205266214907,0.0006817394751124084,-0.00037952023558318615,-0.0006817377870902419,0.0006103635793250295,0.0005120846908539534,0.000465290155261755,-0.0005120845162309706,-0.0004652898060157895,1,2,32,0.5,10,L_7
100,0.0011714502265391393,0.0009129878599196672,0.0011895674979314208,-0.0009129867539741099,-0.0011895619099959731,0.0010869274583669732,0.0009156567393802106,0.0009651740547269583,-0.0009156541200354695,-0.0009651703294366598,1,2,32,0.5,50,L_7
100,,,,,,,,,,,1,2,32,0.5,100,L_7
100,0.0013221870832166624,0.0009613308357074857,0.0011968982871621847,-0.0009613305446691811,-0.001196902827359736,0.0011032143185346229,0.0008983015432022512,0.000983811798505485,-0.000898299680557102,-0.0009838109835982323,1,2,128,0.0,10,L_7
100,,,,,,,,,,,1,2,128,0.0,50,L_7
100,0.0009596162576895649,0.0007078598719090223,0.0008312140707857907,-0.0007078598137013614,-0.0008312139543704689,0.0008641364503477653,0.0007263507577590644,0.0006516732391901314,-0.0007263499428518116,-0.0006516730063594878,1,2,128,0.0,100,L_7
100,0.0009525821327233608,0.0006172451539896429,0.0011729082325473428,-0.0006172452121973038,-0.001172909396700561,0.0007874747425009557,0.0006288554286584258,0.0007190016913227737,-0.0006288537988439202,-0.0007190015749074519,1,2,128,0.2,10,L_7
100,0.001205310339225863,0.0008697331068105996,0.0011782492510974407,-0.0008697323501110077,-0.0011782520450651646,0.001098185451896705,0.0008896150393411517,0.0010083046508952975,-0.0008896131766960025,-0.001008303603157401,1,2,128,0.2,50,L_7
100,,,,,,,,,,,1,2,128,0.2,100,L_7
100,0.0015150136126997485,0.00038437172770500183,0.00522623211145401,-0.0003843717568088323,-0.00522623211145401,0.0019993114215377675,0.0009422972798347473,0.005257063079625368,-0.0009422973962500691,-0.005257063079625368,1,2,128,0.5,10,L_7
100,0.0012869637355144169,0.0009293821640312672,0.0012129966635257006,-0.0009293820476159453,-0.0012130013201385736,0.0011665902790061826,0.0009469505166634917,0.0010380134917795658,-0.000946948304772377,-0.0010380101157352328,1,2,128,0.5,50,L_7
100,,,,,,,,,,,1,2,128,0.5,100,L_7
100,0.0011105800345914717,0.0008914335630834103,0.00099642900750041,-0.0008914323407225311,-0.0009964259807020426,0.0010140782478991314,0.0008445100975222886,0.0008623593021184206,-0.000844507769215852,-0.0008623566245660186,1,3,32,0.0,10,L_7
100,0.0004222905282261228,0.0002990314969792962,0.000569250201806426,-0.00029903161339461803,-0.0005692468257620931,0.0003225133920211805,0.000256750441621989,0.0003226265835110098,-0.000256750441621989,-0.0003226260596420616,1,3,32,0.0,50,L_7
100,,,,,,,,,,,1,3,32,0.0,100,L_7
100,0.001141165467014829,0.0009350148611702025,0.0009246589033864439,-0.000935013813432306,-0.0009246566914953291,0.0010154527327273604,0.0008867758442647755,0.000624283857177943,-0.0008867739234119654,-0.0006242828094400465,1,3,32,0.2,10,L_7
100,,,,,,,,,,,1,3,32,0.2,50,L_7
100,,,,,,,,,,,1,3,32,0.2,100,L_7
100,0.001123963625052537,0.000902495114132762,0.0010052896104753017,-0.0009024939499795437,-0.0010052835568785667,0.0013859265097539773,0.0012210304848849773,0.0008134976960718632,-0.001221026643179357,-0.0008134948438964784,1,3,32,0.5,10,L_7
100,,,,,,,,,,,1,3,32,0.5,50,L_7
100,,,,,,,,,,,1,3,32,0.5,100,L_7
100,0.0007885124026333835,0.00042853987542912364,0.0013857058947905898,-0.00042853978811763227,-0.0013857067096978426,0.0006586444598781191,0.00043388886842876673,0.0013556148624047637,-0.0004338889557402581,-0.001355613931082189,1,3,128,0.0,10,L_7
100,0.0008573576741516448,0.000558282423298806,0.0010209598112851381,-0.0005582818994298577,-0.0010209610918536782,0.0007383819470155261,0.0005630758823826909,0.0008398104109801352,-0.0005630749510601163,-0.0008398102945648134,1,3,128,0.0,50,L_7
100,0.0012192683010290722,0.0008551225764676929,0.0012874247040599585,-0.0008551224018447101,-0.0012874261010438204,0.0010943891579392466,0.0008928875322453678,0.001070115016773343,-0.0008928866591304541,-0.0010701142018660903,1,3,128,0.0,100,L_7
100,0.0009139584231554348,0.0006257527275010943,0.0009256156045012176,-0.0006257527275010943,-0.000925618689507246,0.0007683916628244612,0.0005935136578045785,0.0008305644732899964,-0.0005935118533670902,-0.0008305642986670136,1,3,128,0.2,10,L_7
100,0.0011824293207498516,0.0008625652408227324,0.001120776985771954,-0.0008625645423308015,-0.0011207724455744028,0.0010841568199944475,0.0008957263780757785,0.000971341272816062,-0.0008957239333540201,-0.0009713387698866427,1,3,128,0.2,50,L_7
100,,,,,,,,,,,1,3,128,0.2,100,L_7
100,0.0007547280718608121,0.0004392418486531824,0.0011859671212732792,-0.00043924167403019965,-0.0011859673541039228,0.0010775400064349603,0.0008626694325357676,0.000983996083959937,-0.000862669839989394,-0.000983996200375259,1,3,128,0.5,10,L_7
100,0.0012044703647658458,0.0008670280803926289,0.0011883489787578583,-0.0008670272072777152,-0.0011883527040481567,0.0011150196902074223,0.000912003219127655,0.0010016512824222445,-0.0009120005997829139,-0.0010016495361924171,1,3,128,0.5,50,L_7
100,0.0011408408364223966,0.0008557111141271889,0.0009854446398094296,-0.000855710357427597,-0.0009854433592408895,0.0010770862563613721,0.000898232392501086,0.0009366656304337084,-0.000898230355232954,-0.0009366630110889673,1,3,128,0.5,100,L_7
100,0.00048689160208749475,0.00034916092408820987,0.0006372967036440969,-0.0003491608367767185,-0.0006372970528900623,0.00037058438487100803,0.00030383520061150193,0.0003577310126274824,-0.0003038352297153324,-0.00035773104173131287,2,1,32,0.0,10,L_7
100,,,,,,,,,,,2,1,32,0.0,50,L_7
100,,,,,,,,,,,2,1,32,0.0,100,L_7
100,0.0008469355044845435,0.0005969287012703717,0.001159332343377173,-0.0005969280027784407,-0.001159329665824771,0.0009414453590422761,0.0007611556793563068,0.000906597007997334,-0.0007611526525579393,-0.0009065964841283858,2,1,32,0.2,10,L_7
100,0.0010366407878718328,0.0009092853870242834,0.0005465014255605638,-0.0009092842228710651,-0.0005465012509375811,0.0009514905337012,0.0008855080232024193,0.00031785378814674914,-0.0008855056366883218,-0.0003178538172505796,2,1,32,0.2,50,L_7
100,,,,,,,,,,,2,1,32,0.2,100,L_7
100,0.0006761569535347252,0.0005350669962354004,0.000629060494247824,-0.0005350660649128258,-0.0006290575256571174,0.0008243678080708646,0.0007663711439818144,0.00039614783599972725,-0.0007663693395443261,-0.00039614731213077903,2,1,32,0.5,10,L_7
100,,,,,,,,,,,2,1,32,0.5,50,L_7
100,0.0010165784791668598,0.0009086850332096219,0.0004530369187705219,-0.0009086838690564036,-0.0004530370351858437,0.0009473926321283984,0.0008890985627658665,0.00030024428269825876,-0.0008890962926670909,-0.0003002443118020892,2,1,32,0.5,100,L_7
100,0.0008898835113607489,0.00035235105315223336,0.0021544420160353184,-0.00035235114046372473,-0.0021544420160353184,0.0007833740031860358,0.0003422792942728847,0.0022735348902642727,-0.0003422792942728847,-0.00227353535592556,2,1,128,0.0,10,L_7
100,,,,,,,,,,,2,1,128,0.0,50,L_7
100,,,,,,,,,,,2,1,128,0.0,100,L_7
100,0.0012908722773565416,0.0004066377296112478,0.0042083230800926685,-0.0004066377005074173,-0.004208321683108807,0.0012927733236092994,0.0005056445952504873,0.003960601985454559,-0.0005056445370428264,-0.003960601519793272,2,1,128,0.2,10,L_7
100,,,,,,,,,,,2,1,128,0.2,50,L_7
100,,,,,,,,,,,2,1,128,0.2,100,L_7
100,0.001214370360308937,0.0008710652473382652,0.0011927755549550056,-0.000871064723469317,-0.001192779978737235,0.002290557628096588,0.0020169378258287907,0.0010884769726544619,-0.0020169331692159176,-0.0010884755756706,2,1,128,0.5,10,L_7
100,0.0011421664623754149,0.0008162253652699292,0.0011152636725455523,-0.0008162244921550155,-0.001115261111408472,0.001100102347060502,0.0008757826872169971,0.001112804631702602,-0.0008757802424952388,-0.0011128034675493836,2,1,128,0.5,50,L_7
100,,,,,,,,,,,2,1,128,0.5,100,L_7
100,0.0007743493297451329,0.0006127517553977668,0.0007258872501552105,-0.0006127517553977668,-0.0007258844561874866,0.0006505423872586456,0.0005583756137639284,0.00044990377500653267,-0.0005583752645179629,-0.00044990351307205856,2,2,32,0.0,10,L_7
100,,,,,,,,,,,2,2,32,0.0,50,L_7
100,,,,,,,,,,,2,2,32,0.0,100,L_7
100,,,,,,,,,,,2,2,32,0.2,10,L_7
100,0.0007727181743446852,0.0005569065688177943,0.000994057860225439,-0.0005569059867411852,-0.000994053203612566,0.0007069168956860972,0.0005485187866725028,0.0007912507280707359,-0.0005485182045958936,-0.0007912492728792131,2,2,32,0.2,50,L_7
100,,,,,,,,,,,2,2,32,0.2,100,L_7
100,0.0011396756876524096,0.0007087431149557233,0.002030186355113983,-0.0007087416597642004,-0.0020301854237914085,0.0013065322071684601,0.0010771851520985365,0.0011510461336001754,-0.0010771806119009852,-0.0011510446202009916,2,2,32,0.5,10,L_7
100,,,,,,,,,,,2,2,32,0.5,50,L_7
100,,,,,,,,,,,2,2,32,0.5,100,L_7
100,0.001258916891058657,0.0008975226664915681,0.0011808571871370077,-0.0008975228411145508,-0.0011808609124273062,0.0010850617588928741,0.0008846981218084693,0.0009652063017711043,-0.0008846959681250155,-0.0009652057196944952,2,2,128,0.0,10,L_7
